OBJECTID,ID_No,Name,Name_Other,Components,Part_of,Rec_Type,Rec_Note,Country,State_Prov,Latitude,Longitude,Loc_Note,Dep_Type,Dep_Note,Dep_Form,Commods,Status,Stat_Note,Oth_Mins,Age_Mzn,Age_Ma,Host_Age,HAge_Ma,Host_Lith,Host_Unit,Assoc_Rock,Alteration,Company,Comments,Ref_List,Discov_Yr,Expl_Note,Mine_Meth,P_Status,PStat_Note,P_Years,P_refs,P_Note,RR_Ore_Mt,RR_TREO_Mt,RR_TREOgrd,RR_REE_grd,RR_Cutoff,RR_HM_Mt,RR_HM_pct,RR_min_Mt,RR_min_pct,RR_mon_Mt,RR_mon_pct,RR_oth_grd,RR_Yr_Est,RR_Refs,RR_RegCode,RR_Note,Region,has_REE,lat_z,lon_z,region_Africa,region_Antarctica,region_China,region_East Asia,region_Europe,region_Middle East,region_North America,region_Oceania,region_Russian Federation,region_South America,region_South and Central Asia,is_composite_system,is_part_of_complex,rec_type_district or area,rec_type_district or area(?),rec_type_intrusion or complex,rec_type_intrusion or complex(?),rec_type_site,rec_type_site(?),system_class,system_alkaline_intrusive,system_carbonatite,system_clay_laterite,system_hydrothermal,system_other,system_pegmatite,system_placer,system_skarn,system_vein,dep_form_ ,"dep_form_banded or laminated, disseminated, massive","dep_form_banded or laminated, lens, stockwork","dep_form_banded or laminated, lens, veinlet","dep_form_banded or laminated, massive",dep_form_bedded or layered,"dep_form_bedded, disseminated, banded",dep_form_bedded; pelletal; bioclasts,dep_form_breccia,"dep_form_breccia pipes, nests, veins","dep_form_breccia, concretions","dep_form_breccia, massive, layered, dikes, veins",dep_form_brecciated,dep_form_dike,"dep_form_dike, disseminated, stockwork","dep_form_dike, lens","dep_form_dike, vein","dep_form_dike, vein, lens","dep_form_dike, veins",dep_form_dike-shaped body,dep_form_dikes,dep_form_dikes and plugs,dep_form_dikes or sills,"dep_form_dikes, breccia, blanket-shaped bodies","dep_form_dikes, plugs, breccia","dep_form_dikes, sills","dep_form_dikes, vein","dep_form_dikes, veins, cement, breccia fillings","dep_form_dikes, veins, sills, tock-like bodies","dep_form_dikes, veins, veinlets",dep_form_disseminated,"dep_form_disseminated, dikes","dep_form_disseminated, layers","dep_form_disseminated, stratabound","dep_form_disseminated, vein","dep_form_disseminated, veins","dep_form_disseminated, veins, lenses",dep_form_laterite,dep_form_layer,"dep_form_layer, banded, disseminated",dep_form_lens,dep_form_lens or lensoid,"dep_form_lens or lensoid, vein, veinlet, breccia","dep_form_lens, dike","dep_form_lens, dikes, pegmatite","dep_form_lens, dikes, pegmatites","dep_form_lens, disseminated","dep_form_lens, vein","dep_form_lens, vein, nodules",dep_form_lenticular,"dep_form_mantle-shaped, veins",dep_form_massive,dep_form_massive layers or bands,"dep_form_massive, breccia","dep_form_massive, lens, vein","dep_form_massive, oolitic, breccia","dep_form_massive, vein","dep_form_massive, vein, veinlet","dep_form_nest, lens, vein, disseminated","dep_form_nests, veinlets",dep_form_nodular,dep_form_pegmatite,dep_form_pegmatite dikes,dep_form_pegmatite(?),"dep_form_pegmatite, disseminated","dep_form_pegmatite, other","dep_form_pegmatite, stockwork, vein",dep_form_pegmatites,"dep_form_pegmatites, disseminated","dep_form_pegmatites, veins","dep_form_pegmatitic, sill, vein, stockwork","dep_form_plug, dike","dep_form_seams, dikes",dep_form_sheets,dep_form_sill,"dep_form_stock, breccia, dikes, sills",dep_form_stockwork,"dep_form_stockwork, stratiform","dep_form_stockwork, vein","dep_form_stockwork, veins",dep_form_stratabound,dep_form_stratiform,"dep_form_stratiform oolitic, massive","dep_form_stratiform, lensoid","dep_form_stratiform, nodular, pebbles","dep_form_stratiform, oolitic","dep_form_stratiform, pelletal to massive","dep_form_stratiform, pelletal, nodular","dep_form_stratiform, roll, lenticular, tabular","dep_form_stratiform, veinlets, disseminations",dep_form_stratiform; lenses and nodules,dep_form_tabular,"dep_form_tabular, roll-shape",dep_form_unknown,dep_form_vein,"dep_form_vein, dike","dep_form_vein, dikes, lenses","dep_form_vein, lens, stockwork, dike","dep_form_vein, stockwork","dep_form_vein, stockwork, breccia, massive","dep_form_vein, stockwork, dike","dep_form_vein, stockwork, mineralized cupolas","dep_form_vein, veinlets",dep_form_vein-shaped,dep_form_veinlets,"dep_form_veinlets, disseminations",dep_form_veins,"dep_form_veins, dikes","dep_form_veins, lens","dep_form_veins, lenses","dep_form_veins, loads","dep_form_veins, nests","dep_form_veins, other(?)","dep_form_veins, pegmatite","dep_form_veins, pegmatites","dep_form_veins, pegmatites, dikes","dep_form_veins, stockwork","dep_form_veins, veinlets, stockworks",has_Nb,has_Ta,has_Th,has_U,has_P,has_F,has_Zr,commodity_count,is_producing,is_prospect,is_occurrence_only
2955,1433,Harding,,,,site,,United States,New Mexico,36.1928,-105.797,,other igneous deposit,pegmatites,pegmatite,REE,Occurrence(?),,"quartz, microcline, albite, muscovite, garnet",Neoproterozoic,,,,"schist, amphibolite",Vadito Formation,,,,,Jahns and Ewing (1976); Mariano and Mariano (2012b); U.S. Geological Survey (2013),,,,No production,Past production of lepidolite and microlite.,,,,,,,,,,,,,,,,,,,,North America,1,0.46946831414391305,-1.8629645741212448,False,False,False,False,False,False,True,False,False,False,False,1,1,False,False,False,False,True,False,pegmatite,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,1,0,1
2956,8388,Hartung,,,,site,,Sweden,Västernorrlands län,62.4631,17.426,,carbonatite,,unknown,"Ba, REE",Showing,,,,,,,carbonatite,,,,,,EURARE (2017),,,,No production,,,,,,,,,,,,,,,,,,,,,Europe,0,1.247002730579893,-0.33458606087839937,False,False,False,False,True,False,False,False,False,False,False,1,1,False,False,False,False,True,False,carbonatite,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,1,0,0
2957,1434,Hay Mountain,,,,site(?),,United States,Arizona,31.6303,-109.9873,Estimated location along Clear Creek.,unclassified,,unknown,"Nb, Ta, Li, Be, REE",Showing,,,,,,,,,,,Liberty Star Uranium & Metals Corp.,,Liberty Star Uranium & Metals Corp. (2012); Liberty Star Uranium & Metals Corp. (2015),,,,No production,,,,,,,,,,,,,,,,,,,,,North America,0,0.33442985721768226,-1.9149383491798093,False,False,False,False,False,False,True,False,False,False,False,1,1,False,False,False,False,False,True,other,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,0,0,2,1,0,0
2958,6220,Herring,,,,district or area(?),,Australia,Queensland,-27.5462,153.4745,Estimated location.,shoreline placer,high dune heavy-mineral sand deposit,unknown,REE,Occurrence,,quartz,,,,,,,,,,,Jaireth and others (2014); Wallis and Oakes (1990),,,,No production,,,,,,,,,,,,,,,,,,,,,Oceania,0,-1.4170448269017903,1.3528716715166833,False,False,False,False,False,False,False,True,False,False,False,1,1,False,True,False,False,False,False,placer,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,1,0,1
2959,8266,Högfors,Högsfors, , ,district or area, ,Sweden,Västmanlands län,59.8698,15.6216,Uncertain location.,other igneous deposit,Fe oxide deposit with REE skarn, ,"Fe, REE",Occurrence(?), ,amphibole,,,,,"skarn, banded iron formation",,,,,,Holtstam (2004); Jonsson and others (2014),,,,No production(?),,,,,,,,,,,,,,,,,,,,,Europe,1,1.1702476115997738,-0.35696667317720226,False,False,False,False,True,False,False,False,False,False,False,1,1,True,False,False,False,False,False,skarn,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,1,0,1
2962,8361,Jokikangas,,,,site(?),,Finland,Kainuu lääni,64.1293,26.9841,,unclassified,,unknown,"Nb, REE",Showing,,,,,,,,,,,,,EURARE (2017); GEUS and D'Appolonia (2017),,,,No production,,,,,,,,,,,,,,,,,,,,,Europe,1,1.2963180351126022,-0.21603356120361103,False,False,False,False,True,False,False,False,False,False,False,1,1,False,False,False,False,False,True,other,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,1,1,0,0
2963,4042,Kabengelwa,,,,district or area,,Democratic Republic of the Congo,Nord-Kivu,-1.3378,27.7282,"Estimated location, could be significantly mislocated.",alluvial placer; other igneous deposit,,pegmatite,"Sn, W, REE, Ta, Nb",Deposit,small deposit,,,,Quaternary,,alluvium ,,,,Societe Miniere et Inustrielle de Kivu,Monazite is rich in Eu.,"Economic Commission for Africa (1981); Gupta and Krishnamurthy (2005); O'Driscoll (1988); Roskill Information Services (1988); Secretariat of the African, Caribbean and Pacific Group of States (2016)",,,,Past producer,,,,,,,2) 0.0006,,,,,,,1) 0.0021: 2) 0.002 estimated,,~2.8 kg/m3 HM,,1) O'Driscoll (1988); 2) Gupta and Krishnamurthy (2005),Not compliant,1) 2.8 kg/m3 mon,Africa,1,-0.6413424938595051,-0.2068042253515055,True,False,False,False,False,False,False,False,False,False,False,1,1,True,False,False,False,False,False,placer,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,0,0,2,1,0,0
2964,8391,Kåivåive S,,,,site,,Sweden,Norrbottens län,65.98,18.2794,,other igneous deposit,granitic rocks/pegmatites,unknown,"Mo, REE",Showing,,,,,,,,,,,,,EURARE (2017),,,,No production,,,,,,,,,,,,,,,,,,,,,Europe,0,1.3510940728623833,-0.32400103841342576,False,False,False,False,True,False,False,False,False,False,False,1,1,False,False,False,False,True,False,pegmatite,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,1,0,0
2965,5182,Kaiyang,,,,district or area(?),,China ,Guizhou,27.0762,106.9345,Estimated location.,phosphorite,,unknown,"P, REE",Deposit,,"calcite, dolomite, ankerite, quartz, clay, sphalerite, pyrite",,,,,,,,,,Deposit is composed of 3 layers of ore.,Zhang and others (2014),,,,No production,,,,,1248,1.446,~0.089,,,,,,,,,21.4% P2O5,,Zhang and others (2014),Not compliant,,China,0,0.1996400190395459,0.7756195675562049,False,False,True,False,False,False,False,False,False,False,False,1,1,False,True,False,False,False,False,other,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,1,1,0,0
2966,8365,Kangerdlugssuaq,,,,intrusion or complex,,Greenland,Kommuneqarfik Sermersooq,68.2667,-32.7167,,alkaline igneous,alkali igneous rocks and pegmatites,unknown,"Nb, REE, Zr",Showing,,,,,,,syenite,,,,,,EURARE (2017),,,,No production,,,,,,,,,,,,,,,,,,,,,Europe,1,1.4187746075370598,-0.9565237289759301,False,False,False,False,True,False,False,False,False,False,False,1,1,False,False,True,False,False,False,alkaline_intrusive,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,1,2,1,0,0
2967,8392,Kårarvet 2,,,,site,,Sweden,Dalarnas län,60.6078,15.5725,,other igneous deposit,granitic rocks/pegmatites,unknown,"FLD, MICA, SIL, REE",Showing,,,,,,,,,,,,,EURARE (2017),,,,No production,,,,,,,,,,,,,,,,,,,,,Europe,1,1.1920905444680605,-0.35757567786788685,False,False,False,False,True,False,False,False,False,False,False,1,1,False,False,False,False,True,False,pegmatite,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,1,0,0
2968,9060,Katugin,"Katuginskoe, Katuginskoye, Kutuginsk", , ,intrusion or complex,Ta deposit,Russian Federation,Zabaykal'skiy kray,56.2963,119.3053,Estimated location.,alkaline igneous,alkali granite,disseminated,"Ta, Nb, Zr, REE, U, Sr, V",Deposit, ,"microcline, albite, quartz, amphibole, aegirine, K-feldspar",Paleoproterozoic,2055 ± 7 Ma,Paleoproterozoic,,"alkali granite, peralkaline metasomatite(?), albitite",,,,"Zabaikalsky GOK, Open Joint Stock Co. TVEL",Deposit is divided into 2 blocks by a NE-striking fault.,Ariunbileg and others (2003); Chernyi and others (2014); Fetherston (2004); Savel'eva (2011); Seltmann and others (2010); Sklyarov and others (2016); Smelov and others (2010),,,,No production,,,,,,,,,,,,,,,,,,Savel'eva (2011),Not compliant,30 Mt REM estimated,Russian Federation,1,1.0644810525146484,0.9290589815586605,False,False,False,False,False,False,False,False,True,False,False,1,1,False,False,True,False,False,False,alkaline_intrusive,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,0,1,4,1,0,0
2969,8452,Klockartorpet,,,,site(?),mineralization,Sweden,Kalmar län,57.8037,16.483,In Vastervik region.,sedimentary,,unknown,"U, REE",Showing,,,Paleoproterozoic,,Paleoproterozoic,,"quartzite, other metasediments",,,,,"Deposit described as paleoplacer of original heavy mineral sands, but no commodities/minerals discussed other than REE.",EURARE(2014g); EURARE (2017),,,,No production,,,,,,,,,,,,,,,,,,,,,Europe,0,1.1090962788095744,-0.3462824238787159,False,False,False,False,True,False,False,False,False,False,False,1,1,False,False,False,False,False,True,other,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0,1,1,0,0
